age,round.age,Carbon,Oxygen
0.6996,1,-0.53,4.02
0.6996,1,-0.59,3.97
0.700463,1,-0.01,4.04
0.7016,1,-0.43,3.84
0.702592,1,0.2,4.08
0.702592,1,0.16,3.96
0.702933,1,-0.25,3.86
0.703018,1,-0.28,4.18
0.704242,1,-0.243,3.983
0.704848,1,-0.23,3.92
0.706061,1,-0.14,3.87
0.707273,1,-0.167,4.003
0.707879,1,-0.15,3.95
0.710303,1,-0.087,4.004
0.710462,1,-1.31,4.6
0.710909,1,-0.07,3.94
0.712121,1,-0.2,4.09
0.712398,1,-0.6,4.34
0.713333,1,-0.502,4.236
0.713939,1,-0.49,4.18
0.714333,1,-1.16,4.52
0.71472,1,-0.16,4.03
0.715151,1,-0.51,4.14
0.716364,1,-0.357,4.201
0.71697,1,-0.34,4.14
0.718182,1,-1.15,4.36
0.718204,1,-1.5,4.65
0.718591,1,-1.16,4.89
0.719394,1,-0.875,4.377
0.719485,1,-1.37,4.6
0.72,1,-0.86,4.32
0.72014,1,-1.34,4.83
0.721272,1,-1.48,4.46
0.722075,1,-1.28,4.84
0.722212,1,-1.39,4.92
0.722462,1,-1.27,4.86
0.722544,1,-0.734,4.28
0.724007,1,-0.32,4.69
0.724562,1,-1.2,4.92
0.725057,1,-1.068,4.761
0.725193,1,-1.08,4.82
0.725193,1,-0.82,4.81
0.725447,1,-1.05,4.7
0.726094,1,-0.91,4.9
0.726379,1,-0.27,4.73
0.727006,1,-0.675,4.741
0.727396,1,-0.66,4.68
0.727565,1,-0.11,4.55
0.727626,1,-0.79,4.78
0.727626,1,-0.25,4.66
0.727803,1,-0.11,4.65
0.728176,1,-1.28,4.48
0.728752,1,-0.27,4.69
0.728956,1,-0.327,4.358
0.729159,1,-0.22,4.72
0.729346,1,-0.31,4.3
0.729938,1,0.07,4.28
0.730125,1,-0.53,4.65
0.730175,1,0.12,4.4
0.730691,1,-0.2,4.52
0.730905,1,-0.394,4.587
0.731124,1,0.01,4.47
0.731295,1,-0.38,4.53
0.732075,1,-1.62,4.44
0.732223,1,0.05,4.36
0.732223,1,-0.17,4.4
0.73231,1,0.04,4.1
0.732548,1,0.03,4.32
0.732854,1,-0.238,4.411
0.733244,1,-0.22,4.36
0.733755,1,-0.22,4.43
0.734024,1,-0.46,4.45
0.734683,1,-0.02,4.43
0.734804,1,-0.893,4.222
0.73492,1,-0.01,4.4
0.735193,1,-0.88,4.16
0.735288,1,-0.15,4.4
0.735973,1,-0.48,4.47
0.736753,1,-0.548,4.48
0.73682,1,-0.12,4.42
0.737055,1,-0.55,4.36
0.737143,1,-0.53,4.42
0.737922,1,-0.88,4.43
0.738242,1,-0.31,4.36
0.738702,1,-0.681,4.542
0.739092,1,-0.67,4.48
0.739428,1,-0.25,4.37
0.739665,1,-0.4,4.38
0.739872,1,-0.72,4.48
0.739884,1,-0.29,4.5
0.74062,1,-0.93,4.97
0.740651,1,-0.838,4.453
0.741041,1,-0.82,4.4
0.741417,1,-0.5,4.32
0.741821,1,-0.62,4.45
0.742601,1,-0.635,4.35
0.742962,1,-1.24,5.01
0.742999,1,-0.62,4.29
0.743045,1,-1.06,4.9
0.744525,1,-1.39,4.74
0.74576,1,-0.92,4.82
0.746053,1,-1.312,4.742
0.746068,1,-1.25,4.87
0.746817,1,-1.3,4.69
0.74757,1,-0.96,4.99
0.748345,1,-1.35,4.97
0.748345,1,-1.38,4.98
0.749833,1,-0.85,4.73
0.749873,1,-1.111,4.85
0.750285,1,-1.26,4.53
0.750637,1,-1.1,4.79
0.752095,1,-1.41,4.85
0.752165,1,-1.43,4.82
0.753693,1,-1.299,4.554
0.754358,1,-0.91,4.72
0.754457,1,-1.28,4.5
0.75481,1,-0.85,4.85
0.755483,1,-1.08,4.81
0.755985,1,-1.76,4.72
0.757513,1,-1.202,4.722
0.758277,1,-1.19,4.66
0.758882,1,-0.73,4.68
0.758882,1,-0.63,4.76
0.759805,1,-1.3,4.68
0.761145,1,-1.32,4.42
0.761332,1,-1.876,4.666
0.762096,1,-1.86,4.61
0.763407,1,-1.44,4.39
0.763624,1,-1.84,4.8
0.765152,1,-1.273,4.603
0.765916,1,-1.26,4.54
0.767444,1,-2.05,4.52
0.767932,1,-0.16,4.22
0.768036,1,-1.14,4.4
0.768972,1,-2.031,4.278
0.769736,1,-2.02,4.22
0.769785,1,-0.44,4.49
0.771264,1,-1.24,4.49
0.771536,1,-0.23,4.35
0.772792,1,-0.735,4.387
0.773287,1,-0.4,3.97
0.773556,1,-0.72,4.33
0.774313,1,-0.42,4.34
0.775084,1,-0.8,4.04
0.776612,1,-1.015,4.148
0.776789,1,-0.08,4.22
0.777376,1,-1,4.09
0.777451,1,-0.17,4.12
0.780432,1,-0.317,3.792
0.781196,1,-0.3,3.73
0.782041,1,-0.01,4.11
0.782723,1,-0.25,3.93
0.783728,1,-0.29,4.02
0.784251,1,-0.31,3.97
0.785015,1,-0.3,3.91
0.786543,1,-0.2,3.8
0.786866,1,-0.24,3.69
0.788069,1,-0.462,3.658
0.788804,1,-0.45,3.6
0.789006,1,-0.86,3.83
0.789343,1,-0.11,3.69
0.789343,1,-0.95,3.83
0.789343,1,-1.03,3.77
0.790276,1,-0.45,3.81
0.790692,1,-1.44,4.99
0.791747,1,-0.661,3.911
0.791889,1,-0.08,3.82
0.792482,1,-0.65,3.86
0.792517,1,-1.53,4.88
0.796584,1,-1.3,5.01
0.796982,1,-1.25,4.74
0.798493,1,-1.29,5.17
0.800118,1,-1.1,5.14
0.800443,1,-1.05,5
0.801744,1,-1.2,5.07
0.801744,1,-1.3,4.65
0.801819,1,-1.32,5
0.804206,1,-1.55,5.06
0.804206,1,-1.17,4.88
0.804994,1,-0.89,4.88
0.806593,1,-1.1,4.98
0.806619,1,-1.21,4.68
0.806944,1,-1.08,4.94
0.808244,1,-0.44,4.35
0.808244,1,-0.71,4.82
0.808981,1,-1.01,4.8
0.809526,1,-0.543,4.192
0.809869,1,-0.84,4.62
0.809961,1,-0.73,3.9
0.810194,1,-0.85,4.84
0.810194,1,-0.9,4.85
0.811368,1,-0.7,4.89
0.811494,1,-0.68,4.69
0.811494,1,-0.68,4.55
0.811701,1,-1.171,4.628
0.812136,1,-1.16,4.57
0.813119,1,-1.26,4.25
0.813444,1,-0.58,4.49
0.813755,1,-0.69,4.57
0.813875,1,-1.153,4.556
0.81431,1,-1.14,4.5
0.814744,1,-1.48,4.32
0.81605,1,-0.913,4.397
0.816485,1,-0.9,4.34
0.818225,1,-0.405,4.21
0.81866,1,-0.39,4.15
0.819646,1,-0.94,4.13
0.820983,1,-0.606,4.126
0.821245,1,-0.52,3.94
0.821652,1,-0.59,4.07
0.82287,1,-0.24,4.3
0.822989,1,-1.02,4.15
0.823195,1,-0.27,3.68
0.823303,1,-0.39,3.91
0.824327,1,-0.609,4.049
0.824995,1,-0.59,3.99
0.82612,1,-0.99,4.25
0.826332,1,-0.7,4.21
0.82767,1,-1.22,4.199
0.828077,1,-1.35,4.31
0.828338,1,-1.21,4.14
0.828819,1,-0.23,4.2
0.829089,1,-0.19,4.33
0.830464,1,-0.42,4.36
0.831013,1,-0.517,4.223
0.831347,1,-0.5,4.17
0.831518,1,-0.3,4.12
0.831518,1,-0.22,4.13
0.831788,1,-0.19,4.39
0.832852,1,-0.48,4.03
0.832867,1,-0.12,4.23
0.833019,1,-0.98,4.36
0.834216,1,-0.66,4.07
0.834216,1,-0.99,4.24
0.834356,1,-0.413,3.941
0.83469,1,-0.4,3.88
0.838093,1,-0.25,4.07
0.838535,1,-0.35,4.23
0.839029,1,-0.367,4.669
0.840225,1,-0.48,4.4
0.842953,1,-0.77,4.11
0.844019,1,-0.783,4.164
0.844518,1,-0.77,4.1
0.844721,1,-0.19,4.02
0.844721,1,-0.25,3.87
0.84693,1,-0.31,3.88
0.847372,1,-0.19,3.8
0.84901,1,-1.168,4.129
0.849725,1,-0.35,3.78
0.849725,1,-0.22,3.72
0.850008,1,-1.15,4.07
0.851349,1,-0.26,3.65
0.851791,1,-0.54,3.66
0.854,1,-0.466,3.906
0.854764,1,-0.45,3.85
0.855615,1,-0.2,4.12
0.856908,1,-0.34,4.05
0.857818,1,-1.088,4.156
0.858582,1,-1.07,4.1
0.858846,1,-0.06,3.66
0.861754,1,-0.97,3.76
0.862018,1,-1.02,4.13
0.862077,1,-0.17,3.62
0.863369,1,-1.01,3.64
0.863435,1,-0.83,3.82
0.864985,1,-1.14,3.87
0.865308,1,-1.46,4.87
0.865836,1,-0.47,3.62
0.866478,1,-0.7,3.48
0.8666,1,-1.34,4.84
0.868215,1,-1.33,4.91
0.868538,1,-1.3,4.99
0.869522,1,-1.39,5.06
0.869654,1,-1.7,4.79
0.870477,1,-1.85,4.88
0.871769,1,-1.37,5.09
0.872565,1,-1.47,5.08
0.873062,1,-1.04,5.01
0.874677,1,-1.47,4.75
0.875,1,-1.21,5.08
0.875686,1,-1.54,5.11
0.876981,1,-1.12,4.97
0.877196,1,-2.1,5.01
0.879117,1,-1.11,5.01
0.879117,1,-1.43,5.02
0.879117,1,-0.16,4.02
0.879953,1,-1.06,4.89
0.880855,1,-1.59,4.94
0.884514,1,-1.75,4.97
0.884906,1,-1.44,4.8
0.884906,1,-1.24,4.77
0.888132,1,-1.47,4.84
0.889408,1,-1.41,4.97
0.891654,1,-1.84,4.77
0.892839,1,-1.58,4.86
0.896272,1,-1.26,4.86
0.898909,1,-1.34,4.63
0.899277,1,-0.24,4.69
0.899773,1,-0.19,4.64
0.899937,1,-0.24,4.51
0.899937,1,-0.85,4.8
0.901758,1,-0.05,4.59
0.903119,1,-0.63,4.59
0.903756,1,-0.25,4.45
0.904239,1,-0.3,4.26
0.904735,1,-0.08,4.44
0.90672,1,-0.93,4.18
0.90733,1,-0.48,4.29
0.90733,1,-0.68,4.64
0.907574,1,-0.34,4.48
0.9092,1,-0.15,4.4
0.911392,1,-0.56,4.48
0.91154,1,-0.58,4.25
0.911681,1,-0.33,4.17
0.911681,1,-0.34,4.11
0.914162,1,-0.33,4.19
0.914659,1,-0.74,4.3
0.91521,1,-0.4,4.2
0.915329,1,-0.473,4.398
0.916171,1,-0.46,4.34
0.916327,1,-0.38,4.18
0.916327,1,-0.45,3.98
0.916366,1,-0.48,4.1
0.918567,1,-0.45,4.15
0.918567,1,-0.64,4.16
0.918943,1,-0.645,4.378
0.919636,1,-0.63,4.32
0.920425,1,-0.51,4.36
0.920425,1,-1.1,4.38
0.920634,1,-0.4,4.14
0.921615,1,-0.48,4.14
0.922408,1,-0.586,4.307
0.92247,1,-0.89,4.6
0.923102,1,-0.57,4.25
0.924518,1,-1.16,4.56
0.924902,1,-1.18,4.9
0.925874,1,-1.358,4.532
0.926438,1,-1.34,4.48
0.92858,1,-1.725,4.903
0.929115,1,-1.71,4.84
0.929768,1,-0.87,4.67
0.929768,1,-0.68,4.54
0.930186,1,-1.57,4.8
0.931257,1,-1.693,4.742
0.931417,1,-0.44,4.55
0.931792,1,-1.68,4.69
0.932031,1,-1.26,4.31
0.932863,1,-0.81,4.78
0.933065,1,-0.91,4.52
0.933934,1,-1.438,4.686
0.934385,1,-1.18,4.41
0.934469,1,-1.42,4.63
0.934714,1,-0.46,3.99
0.934714,1,-0.19,4.28
0.93554,1,-1.03,4.62
0.93554,1,-0.56,4.31
0.936363,1,-1.03,4.52
0.936611,1,-1.611,4.249
0.937146,1,-1.6,4.19
0.939176,1,-1.02,4.53
0.939387,1,-1.17,4.27
0.939773,1,-0.727,4.2
0.94047,1,-0.71,4.14
0.941667,1,-1.08,4.2
0.941667,1,-0.16,3.96
0.941864,1,-0.61,4.31
0.942229,1,-0.19,4.05
0.943258,1,-0.716,4.027
0.943651,1,-0.14,4.04
0.943955,1,-0.7,3.97
0.944158,1,-0.53,4.14
0.945072,1,-0.2,4.1
0.94535,1,-1.26,4.15
0.946493,1,-0.3,4.05
0.946649,1,-0.26,3.89
0.946744,1,-0.792,4.007
0.947441,1,-0.78,3.95
0.947914,1,-0.17,4.04
0.94914,1,-0.46,3.98
0.949336,1,-0.25,3.8
0.95023,1,-0.87,4.017
0.950757,1,-0.31,3.53
0.950927,1,-0.86,3.96
0.95163,1,-0.2,3.74
0.952178,1,0.09,3.62
0.952321,1,-0.27,3.79
0.953715,1,-0.19,3.759
0.954121,1,-0.72,3.67
0.954121,1,-0.1,3.37
0.954412,1,-0.18,3.7
0.955021,1,0.08,3.57
0.955021,1,0.05,3.63
0.955806,1,-0.3,3.66
0.955806,1,-0.3,3.68
0.956442,1,0.02,3.56
0.956442,1,-0.18,3.75
0.956612,1,-0.42,3.41
0.957201,1,-0.538,3.606
0.957863,1,-0.23,3.31
0.957898,1,-0.53,3.55
0.959211,1,-0.29,3.37
0.959417,1,-0.44,3.21
0.9595,1,-0.54,3.63
0.961278,1,-0.185,3.579
0.9615,1,-0.34,3.21
0.962167,1,-0.17,3.52
0.963583,1,-0.93,4.74
0.963816,1,-0.89,3.96
0.965667,1,-0.82,3.77
0.965722,1,-0.948,3.995
0.966611,1,-0.93,3.94
0.96775,1,-1.09,4.37
0.968355,1,-1.02,4.73
0.968355,1,-0.27,4.78
0.96937,1,-0.92,4.27
0.970057,1,-0.747,4.782
0.970311,1,-1.02,4.82
0.970311,1,-0.14,4.52
0.970614,1,-0.14,4.26
0.970631,1,-0.73,4.73
0.971311,1,-0.05,4.36
0.97178,1,-0.99,4.65
0.972311,1,-0.12,4.74
0.972515,1,-0.2,4.56
0.972929,1,-0.774,4.511
0.973504,1,-0.76,4.45
0.974311,1,-0.2,4.59
0.974415,1,-0.26,3.8
0.974653,1,-0.94,4.3
0.975311,1,-0.11,4.42
0.975311,1,-0.08,4.43
0.975802,1,-0.269,4.269
0.976311,1,-0.25,4.51
0.976316,1,-0.14,3.9
0.976377,1,-0.25,4.21
0.977311,1,0.19,4.02
0.977526,1,-0.86,4.45
0.978216,1,-0.33,4.03
0.978311,1,0.11,3.91
0.978675,1,-0.574,4.308
0.979561,1,-0.56,4.25
0.9797,1,-0.63,4.14
0.981513,1,-0.56,4.07
0.981513,1,-0.58,4.06
0.98174,1,0.1,3.93
0.98174,1,-0.18,4.01
0.981937,1,-0.42,3.86
0.98294,1,-0.44,3.97
0.983688,1,-0.805,4.026
0.984563,1,-0.79,3.97
0.98534,1,-0.06,4.45
0.985789,1,-0.89,4.22
0.988044,1,-0.07,4.63
0.988063,1,-1.086,4.316
0.988937,1,-1.27,4.02
0.990061,1,-0.88,4.16
0.990111,1,-0.36,4.39
0.991161,1,-0.579,4.207
0.991711,1,-0.56,4.15
0.991822,1,-0.1,4.43
0.992343,1,-0.09,4.4
0.993533,1,-0.24,4.35
0.993911,1,-0.771,4.618
0.994461,1,-0.96,4.32
0.995021,1,-0.21,4.3
0.995244,1,-0.04,4.39
0.995561,1,-0.64,4.37
0.996661,1,-0.565,4.2
0.997211,1,-0.55,4.14
0.9977,1,0.14,4.3
0.998666,1,-0.02,3.78
0.998666,1,0.14,4.32
0.998666,1,-0.04,4.1
0.999411,1,-0.411,4.148
0.999991,1,-0.4,4.09
1.000415,1,0.17,3.99
1.000415,1,0.06,3.97
1.000459,1,0.11,3.94
1.001472,1,-0.52,4.09
1.002541,1,0.04,3.95
1.002541,1,-0.07,3.89
1.002541,1,-0.03,4.02
1.002956,1,-0.645,4.123
1.003446,1,0,3.95
1.003446,1,-0.06,4.04
1.003698,1,-0.63,4.07
1.004506,1,-0.12,4.13
1.005182,1,-0.48,4.15
1.005182,1,-0.39,4.19
1.006009,1,-0.76,4.32
1.006665,1,-0.769,4.394
1.007407,1,-0.96,4.09
1.007511,1,-0.29,4.25
1.009013,1,-0.11,4.54
1.009508,1,-0.09,4.09
1.010375,1,-0.708,4.156
1.010515,1,0.03,4.43
1.011117,1,-0.69,4.1
1.012017,1,-0.1,4.58
1.012497,1,-0.08,4.35
1.013603,1,0,4.3
1.01426,1,-0.617,4.305
1.015123,1,-0.6,4.24
1.015349,1,-0.66,4.48
1.017095,1,-0.16,4.1
1.018204,1,-0.44,4.41
1.018572,1,-0.209,4.122
1.018841,1,0.2,3.86
1.019435,1,-0.19,4.07
1.020587,1,-0.32,4.16
1.021251,1,-0.17,3.98
1.022334,1,0.14,3.79
1.022884,1,-0.633,3.932
1.023747,1,-0.62,3.87
1.024473,1,0.23,3.83
1.026613,1,0.12,3.98
1.027082,1,-0.334,3.908
1.027344,1,0.01,4
1.027831,1,-0.32,3.85
1.028753,1,0.02,3.84
1.030688,1,-0.41,4.053
1.030752,1,0.01,4.01
1.031381,1,-0.4,3.99
1.032682,1,-0.81,4.3
1.032731,1,-0.08,4.08
1.034151,1,-0.609,4.416
1.034797,1,-0.48,4.46
1.034844,1,-0.59,4.36
1.036919,1,-0.02,4.56
1.037614,1,-0.521,4.708
1.037755,1,-0.25,4.78
1.038307,1,-0.51,4.65
1.039891,1,0.01,4.63
1.040291,1,-0.27,4.78
1.041077,1,-0.326,4.441
1.041769,1,-0.31,4.38
1.042828,1,-0.38,4.61
1.044136,1,-0.15,4.68
1.04454,1,-0.414,4.623
1.045232,1,-0.4,4.56
1.045365,1,-0.3,4.63
1.047901,1,-0.44,4.64
1.048003,1,-0.59,4.594
1.04838,1,-0.29,4.49
1.048695,1,-0.58,4.54
1.050438,1,-0.46,4.63
1.051465,1,-1.326,4.607
1.052158,1,-1.31,4.55
1.053206,1,-1.29,4.65
1.05355,1,-1.18,4.53
1.054928,1,-0.841,4.449
1.055621,1,-0.83,4.39
1.056806,1,-0.93,4.8
1.05687,1,-1.01,4.38
1.06157,1,-0.18,3.99
1.061589,1,-0.486,3.974
1.062206,1,-0.47,3.91
1.063632,1,-0.81,4.46
1.063883,1,-0.42,3.83
1.064203,1,-0.15,3.92
1.064673,1,-0.547,3.993
1.06529,1,-0.53,3.94
1.066792,1,-0.06,3.86
1.067303,1,-0.03,3.83
1.067757,1,-0.002,3.801
1.068374,1,0.01,3.74
1.069951,1,0.06,3.39
1.070412,1,0.1,3.49
1.070412,1,0.14,3.54
1.070841,1,-0.275,3.715
1.071458,1,-0.26,3.66
1.073376,1,0.02,3.5
1.073465,1,-0.07,3.9
1.073825,1,-0.006,3.567
1.074375,1,0.01,3.51
1.076172,1,0.04,3.8
1.076237,1,0.05,3.54
1.076575,1,-0.222,3.999
1.077125,1,-0.21,3.94
1.07901,1,0.05,3.79
1.079325,1,0.025,3.899
1.079875,1,0.04,3.84
1.081763,1,-0.06,3.93
1.081782,1,0.05,4.13
1.082075,1,0.055,4.053
1.082625,1,0.07,4
1.084745,1,-0.01,4.24
1.084826,1,0.07,4.21
1.085357,1,-0.017,4.165
1.086262,1,0,4.11
1.088471,1,-0.16,4.3
1.088957,1,-0.6,4.13
1.089881,1,-0.342,4.362
1.090786,1,-0.33,4.31
1.092196,1,-0.67,4.2
1.093087,1,-0.53,4.27
1.093087,1,-0.39,3.87
1.094405,1,-1.076,4.318
1.095309,1,-1.06,4.26
1.095922,1,-0.67,4.29
1.097217,1,-0.55,4.38
1.099647,1,-1.19,4.72
1.101348,1,-0.62,4.49
1.103293,1,-0.54,4.38
1.103308,1,-0.557,4.272
1.103926,1,-0.74,3.98
1.105037,1,-0.08,4.31
1.106225,1,-0.35,4.4
1.106394,1,-0.419,4.409
1.107011,1,-0.41,4.35
1.108432,1,0.09,3.92
1.109157,1,-0.15,4.25
1.109478,1,-0.914,4.387
1.110095,1,-0.9,4.33
1.111827,1,-0.45,3.54
1.111827,1,-0.34,3.98
1.112088,1,-0.05,3.92
1.112563,1,-0.557,4.378
1.11318,1,-0.54,4.32
1.114862,1,-0.05,4.13
1.115257,1,-0.03,4.1
1.115257,1,-0.01,4.12
1.115695,1,-0.343,3.891
1.11633,1,-0.33,3.84
1.117408,1,-0.34,4.35
1.118749,1,-0.26,4.15
1.118868,1,-0.276,4.117
1.119503,1,-0.26,4.06
1.119955,1,-0.89,4.34
1.121981,1,-0.37,4.41
1.122042,1,-0.592,4.469
1.1225020000000001,1,-0.47,4.96
1.122676,1,-0.58,4.41
1.124171,1,-1.01,4.84
1.125049,1,-0.64,4.93
1.125215,1,-1.591,4.648
1.125849,1,-1.58,4.59
1.126362,1,-0.76,4.81
1.127596,1,-0.38,4.35
1.128388,1,-1.545,4.893
1.128552,1,-0.59,4.55
1.129022,1,-1.73,4.6
1.130743,1,-0.24,4.44
1.130743,1,-0.76,4.03
1.131561,1,-1.112,4.744
1.132195,1,-1.1,4.68
1.132689,1,-1.09,4.46
1.132933,1,-0.14,4.47
1.134734,1,-0.42,4.656
1.135124,1,-0.64,4.58
1.135236,1,-0.31,4.57
1.135369,1,-0.41,4.6
1.138686,1,-0.531,4.281
1.138948,1,-0.01,4.11
1.138948,1,-0.13,4.21
1.138959,1,-0.5,4.48
1.139614,1,-0.52,4.22
1.143187,1,-0.99,4.47
1.143327,1,-1.193,4.348
1.144256,1,-1.38,4.05
1.147414,1,-0.22,4.13
1.147969,1,-1.508,4.24
1.148773,1,-0.1,4.17
1.148897,1,-1.49,4.18
1.151641,1,0.06,4.02
1.152611,1,-0.675,4.322
1.153539,1,-0.86,4.03
1.155868,1,-0.08,3.77
1.157252,1,-0.731,4.078
1.158181,1,-0.72,4.02
1.158597,1,0.13,3.77
1.158597,1,-0.02,4.09
1.160096,1,0.07,3.73
1.161894,1,0.053,3.867
1.162823,1,0.07,3.81
1.16351,1,0.21,3.72
1.166536,1,-0.003,3.811
1.167188,1,0.01,3.75
1.167712,1,0.24,3.77
1.167769,1,-0.94,3.7
1.168692,1,-0.246,3.78
1.169068,1,-0.23,3.72
1.17017,1,-0.24,3.75
1.17017,1,-0.27,3.5
1.170573,1,-0.023,3.864
1.170949,1,-0.01,3.8
1.172453,1,-0.512,4.112
1.172628,1,0.15,3.75
1.172628,1,-0.24,4.13
1.172829,1,-0.5,4.06
1.174333,1,0.077,3.88
1.174709,1,0.09,3.82
1.175086,1,-0.3,3.97
1.17618,1,0.11,3.77
1.176214,1,0.175,3.946
1.17659,1,0.19,3.89
1.177545,1,0,3.92
1.177545,1,-0.41,3.93
1.178109,1,-0.001,3.886
1.178328,1,0.02,3.92
1.178546,1,0.01,3.83
1.180295,1,-0.18,3.977
1.180309,1,-0.12,3.66
1.180732,1,-0.17,3.92
1.181233,1,0.13,3.91
1.182481,1,-0.327,3.943
1.182918,1,-0.31,3.88
1.184138,1,-0.06,3.92
1.184138,1,0.03,3.86
1.184667,1,-0.16,3.965
1.185104,1,-0.15,3.91
1.187042,1,-0.23,4.64
1.18711,1,-0.928,4.607
1.187166,1,-0.14,4.44
1.187623,1,-0.83,4.41
1.187632,1,-0.91,4.55
1.188592,1,-0.63,4.63
1.189724,1,-0.595,4.635
1.189947,1,-0.51,4.52
1.190017,1,-0.32,4.6
1.190247,1,-0.58,4.58
1.190818,1,-0.2,4.67
1.191443,1,-0.39,4.71
1.192338,1,-1.19,4.86
1.192852,1,-0.35,4.71
1.192861,1,-1.18,4.8
1.192868,1,-0.38,4.59
1.194014,1,-0.53,4.91
1.194294,1,-0.79,4.65
1.194953,1,-1.245,4.878
1.195476,1,-1.23,4.82
1.195509,1,-0.74,4.95
1.19655,1,-0.4,4.87
1.197145,1,-1.58,4.34
1.197567,1,-0.882,4.755
1.19759,1,-0.58,4.85
1.198103,1,-0.87,4.69
1.198652,1,-0.73,4.62
1.198959,1,-0.4,4.71
1.199911,1,-0.55,4.82
1.200495,1,-1.055,4.73
1.201093,1,-1.04,4.67
1.201577,1,-0.84,4.89
1.202291,1,-0.73,4.65
1.203485,1,-1.393,4.716
1.203543,1,-0.58,4.48
1.204083,1,-1.38,4.66
1.204195,1,-0.74,4.72
1.204671,1,-0.7,4.62
1.205174,1,-0.69,4.37
1.206804,1,-0.53,4.51
1.206812,1,-0.36,4.58
1.20705,1,-0.87,4.73
1.207074,1,-0.48,4.35
1.208435,1,-0.36,4.42
1.20943,1,-0.3,4.14
1.209668,1,-0.46,4.24
1.210064,1,-1.62,4.5
1.210065,1,-0.42,3.92
1.21126,1,-0.72,4.09
1.211696,1,-0.63,4.31
1.21181,1,-1.23,4.31
1.212524,1,-0.43,4.47
1.213343,1,-0.46,3.47
1.215291,1,-0.35,4.17
1.216922,1,-0.5,4.36
1.217396,1,-0.79,4.49
1.218642,1,-0.67,4.41
1.218793,1,-0.27,3.95
1.219789,1,-0.04,4.04
1.220722,1,-0.01,3.88
1.220763,1,-1.06,4.03
1.222082,1,0.03,3.85
1.22265,1,-0.1,4.09
1.222682,1,-0.37,4.14
1.22413,1,-0.6,3.86
1.224578,1,-0.15,3.78
1.226507,1,-0.08,3.94
1.226639,1,-0.2,3.92
1.226639,1,0.17,3.8
1.227497,1,-0.36,3.98
1.230597,1,0.03,3.5
1.230863,1,-0.24,3.59
1.230992,1,0.5,4.48
1.232292,1,0.08,3.57
1.234554,1,-0.01,3.67
1.234661,1,-0.35,3.56
1.235741,1,0.1,3.61
1.236149,1,-0.37,3.8
1.238077,1,-1.23,3.65
1.238506,1,-0.49,3.25
1.238512,1,-0.04,3.51
1.240006,1,-1.3,3.81
1.240095,1,-1.16,3.78
1.242351,1,-1.01,3.79
1.243669,1,-1.12,3.56
1.243863,1,-1.14,3.94
1.246196,1,-1.45,4.42
1.250355,1,-1.17,4.77
1.253698,1,-1.52,4.72
1.256785,1,-1.08,4.97
1.258261,1,-1.72,4.38
1.259824,1,-0.98,4.16
1.259846,1,-0.96,4.62
1.261878,1,-1.23,4.27
1.262431,1,-1.3,4.01
1.262908,1,-1.05,4.41
1.265969,1,-0.48,4.62
1.265987,1,-0.47,3.71
1.26903,1,-0.35,4.26
1.270771,1,-0.75,4.13
1.272092,1,-0.56,4.06
1.275153,1,0.03,4.04
1.277703,1,-0.18,3.99
1.278215,1,0.17,3.88
1.27865,1,-0.04,3.85
1.278695,1,-0.28,3.92
1.279539,1,0.04,3.74
1.280454,1,-0.21,3.83
1.281276,1,0.08,3.85
1.281376,1,0,3.7
1.282258,1,0.11,3.89
1.282519,1,-0.27,3.93
1.283206,1,-0.04,3.77
1.284033,1,0.06,3.9
1.284485,1,-0.39,4.14
1.284988,1,-0.07,3.82
1.286242,1,-0.7,4.19
1.287535,1,-0.17,4.06
1.28783,1,-0.21,4.23
1.289284,1,-0.22,4.1
1.28995,1,-0.59,4.19
1.291175,1,-0.92,4.39
1.293659,1,-0.87,4.6
1.29452,1,-0.96,4.02
1.297367,1,-0.79,4.4
1.300112,1,-1.09,3.94
1.30106,1,-1.01,4.32
1.301167,1,-1.13,4.34
1.303827,1,-0.69,4.2
1.30461,1,-0.92,4.34
1.30605,1,-0.35,4.45
1.306932,1,-0.92,4.14
1.309148,1,-0.85,3.98
1.309411,1,-0.34,4
1.309749,1,-1.12,4.13
1.310817,1,0.04,3.87
1.311808,1,-0.23,4.01
1.312223,1,-0.12,3.97
1.312565,1,-0.41,3.91
1.313629,1,-0.22,4.03
1.314469,1,-0.85,3.97
1.315035,1,-0.44,4.03
1.315382,1,-0.26,3.73
1.316484,1,-0.33,3.95
1.317945,1,-0.17,4.06
1.317969,1,-0.31,3.62
1.318827,1,-0.39,4.28
1.319053,1,-0.55,4.41
1.319413,1,-0.56,4.27
1.319686,1,-0.23,3.53
1.320545,1,-0.46,4.33
1.320617,1,-0.43,4.35
1.320844,1,-0.58,4.33
1.321404,1,-0.51,4.24
1.322263,1,-0.38,4.3
1.322275,1,-0.54,4.19
1.323123,1,-0.38,4.24
1.323706,1,-0.66,4.29
1.323982,1,-0.56,4.54
1.324841,1,-0.42,4.41
1.3257,1,-0.43,4.17
1.326559,1,-0.51,4.5
1.328804,1,-0.93,4.42
1.329281,1,-0.7,4.77
1.331293,1,-1.12,4.07
1.333782,1,-1.19,4.51
1.333814,1,-1.17,4.28
1.338347,1,-1.22,4.17
1.341248,1,-0.37,3.67
